id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit
839742,1049978,28000,28000,27975, 60 months,0.1299,636.95,C,C1,Advocate Consulting Legal Group PLLC,7 years,MORTGAGE,105000,Verified,2011-08,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=839742,  Borrower added on 08/04/11 > Purchased a home and it needs improvements to become move-in ready (was not a short-sale/foreclosure).<br/> Borrower added on 08/04/11 > more details: working with the same firm for over 7.5 years (have a very stable position); responsible w/my credit (have very good credit); current monthly budget/payments is about 1/4 of my monthly income; looking to find funding for neccessary home improvements for our home we just purchased (it really needs it).<br/>,home_improvement,Pool Loan,341xx,FL,5.99,0,2002-03,775,779,1,,,7,0,857,0.027,16,false,0.00,0.00,36987.4099209178,36954.39,28000.00,8987.41,0.0,0.0,0.0,2015-05,1909.79,,2015-05,814,810,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
839696,1049874,3500,3500,3250, 36 months,0.0999,112.92,B,B1,Fireline Corporation,2 years,MORTGAGE,60000,Not Verified,2011-08,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=839696,"  Borrower added on 08/05/11 > plan to use this loan to pay off credit cards. <br/><br/>work full time, job is very stable.<br/>",debt_consolidation,Personal ,212xx,MD,6.16,0,2006-10,705,709,0,,,6,0,2848,0.663,6,false,0.00,0.00,3764.7547515959,3495.84,3500.00,264.75,0.0,0.0,0.0,2012-09,775.16,,2016-09,779,775,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
839689,1049866,2000,2000,2000, 36 months,0.1479,69.13,C,C4,McDonalds,< 1 year,OWN,14400,Source Verified,2011-08,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=839689,,moving,Moving,284xx,NC,12.83,0,2008-05,690,694,2,,,5,0,1099,0.323,5,false,0.00,0.00,2488.46225772,2488.46,2000.00,488.46,0.0,0.0,0.0,2014-08,75.17,,2016-04,499,0,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
839684,1049860,7000,7000,6975, 60 months,0.1599,170.19,D,D2,GDLS,2 years,MORTGAGE,94500,Verified,2011-08,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=839684,  Borrower added on 08/03/11 > e-mails receivable<br/> Borrower added on 08/03/11 > Loan is more medical purposes<br/>,other,Breast Surgery,283xx,NC,21.22,2,1999-05,690,694,0,20,85,8,1,2313,0.269,19,false,0.00,0.00,8301.0742030531,8271.43,7000.00,1301.07,0.0,0.0,0.0,2013-01,3591.93,,2013-02,694,690,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,false,,,,
839665,1049839,2250,2250,2250, 36 months,0.0849,71.02,A,A5,quality mitsubishi,8 years,MORTGAGE,54000,Not Verified,2011-08,Charged Off,false,https://lendingclub.com/browse/loanDetail.action?loan_id=839665,,home_improvement,home improvement,809xx,CO,20.73,0,2000-01,725,729,3,,,5,0,396,0.198,17,false,0.00,0.00,562.47,562.47,365.99,115.84,14.921349825224,65.72,0.78,2012-04,74.38,,2016-09,674,670,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
839657,1049831,21200,21200,21200, 60 months,0.1649,521.08,D,D3,Westlake Financial ,< 1 year,MORTGAGE,48000,Verified,2011-08,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=839657,"  Borrower added on 08/04/11 > I am looking to consolodate all revolving debt into one payment.<br/> Borrower added on 08/15/11 > I know that my previous description is brief, I tried several times to explain my scenario, but it kept getting kicked even though there was no &quot;personal identifying information&quot; in its contents. <br/><br/>I am trying to consolidate leftover revolving debt from the sale of my business. I would really like to get this all into one monthly bill and be able to pay off faster. <br/><br/>Thank you for your consideration.<br/>null",debt_consolidation,Debt blaster,972xx,OR,26.8,0,1999-03,720,724,0,,,5,0,43318,0.896,22,false,0.00,0.00,31291.613916438004,31291.61,21200.00,10091.61,0.0,0.0,0.0,2016-09,520.95,,2016-09,719,715,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
1057562,1289325,9000,9000,9000, 36 months,0.1269,301.91,B,B5,Macy's Inc,< 1 year,RENT,52000,Source Verified,2011-12,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=1057562,,debt_consolidation,Consolidation,200xx,DC,12.88,0,2003-06,680,684,0,,,13,0,10209,0.893,20,false,0.00,0.00,10868.480003735,10868.48,9000.00,1868.48,0.0,0.0,0.0,2014-12,315.68,,2016-09,664,660,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
838755,1048873,3600,3600,3600, 36 months,0.0599,109.51,A,A2,Tufts Health Plan ,3 years,MORTGAGE,80000,Not Verified,2011-08,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=838755,  Borrower added on 08/04/11 > Looking to pay off high interest credit card through this loan.  I consistently pay my bills on time and have stable employment in Health Care Finance.  Thanks for your consideration!<br/>,debt_consolidation,Debt Consolidation Loan,021xx,MA,2.69,0,1997-12,745,749,3,47,,9,0,8143,0.176,23,false,0.00,0.00,3942.0714690854,3942.07,3600.00,342.07,0.0,0.0,0.0,2014-08,111.11,,2016-09,759,755,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
839641,1049815,1700,1700,1700, 36 months,0.1523,59.13,C,C5,University of Miami School of Medicine,2 years,RENT,33000,Source Verified,2011-08,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=839641,  Borrower added on 08/03/11 > I plan on using this loan to pay down a credit card and using the remaining funds to assist in relocation. I have worked with my boss for two years and accepted her request to relocate with her to another research institution. The relocation will occur next month. She is offering me a promotion and a significant salary increase.<br/>,moving,Relocation & Credit Card,331xx,FL,10.62,0,2001-05,660,664,2,,,15,0,1181,0.787,17,false,0.00,0.00,2144.489868890518,2144.49,1700.00,414.49,30.000000050632,0.0,0.0,2014-02,409.32,,2014-02,634,630,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
839621,1049791,35000,35000,33395.153065643517, 60 months,0.1749,879.09,D,D5,RMIC,2 years,MORTGAGE,193600,Source Verified,2011-08,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=839621,,debt_consolidation,Harmony Loan,117xx,NY,6.01,0,1987-04,725,729,0,47,,11,0,32222,0.749,43,false,0.00,0.00,43693.083965445,40567.91,35000.00,8693.08,0.0,0.0,0.0,2013-03,27878.42,,2013-03,719,715,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
839167,1049321,10000,10000,10000, 60 months,0.1689,247.94,D,D4,Clinical Computer Systems  Inc,< 1 year,MORTGAGE,60000,Source Verified,2011-08,Charged Off,false,https://lendingclub.com/browse/loanDetail.action?loan_id=839167,"  Borrower added on 08/03/11 > Thank you for taking interest in funding my loan.  I will be using the money to pay down my credit cards and some other unforeseen expenses.  Recently I changed jobs, and due to this, my family racked up some bills that I couldn't pay down right away.  I have excellent credit, and have always paid my bills on time.  We're just in a tight spot for a couple of months until we can catch back up.<br/>",debt_consolidation,Debt Consolidation,601xx,IL,14.82,0,1998-01,685,689,1,67,,10,0,6199,0.553,19,false,0.00,0.00,5591.55,5591.55,2575.27,2582.24,0.0,434.04,4.04,2013-05,247.94,,2016-09,589,585,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
839584,1049747,10000,10000,10000, 60 months,0.2211,276.82,G,G1,Panther Expedited Services,< 1 year,RENT,40008,Source Verified,2011-08,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=839584,"  Borrower added on 08/03/11 > I am currently looking to consolidate my high interest credit cards. I currently work for a very stable company experiencing very stable and steady growth.<br/> Borrower added on 08/03/11 > Borrower added on 08/03/11 &gt; I am currently looking to consolidate some debts in a continuing effort to continue to plan for retirement and maximize the amount monthly I can save.<br/>Currently I am working for an industry leader in the niche it services. Last year our organization managed a record revenue year while other companies continued to fold up due to market factors such as fuel costs. Currently we are 13% ahead of last year's numbers at the end of the second quarter. I personally have broken recruitmentment records and continue to surpass my retention numbers quarter. With my bonuses exceeding the estimated numbers annually, I receive a steady stream of income that certainly guarentees timely repayment of this loan.<br/>null",major_purchase,Personal,440xx,OH,9.15,0,1998-10,680,684,1,41,,3,0,5616,0.985,8,false,0.00,0.00,16608.65,16608.65,10000.00,6608.65,0.0,0.0,0.0,2016-08,276.27,,2016-08,734,730,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
838792,1048909,10000,10000,10000, 36 months,0.1349,339.31,C,C2,American Airlines,10+ years,MORTGAGE,87600,Not Verified,2011-08,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=838792,  Borrower added on 08/03/11 > I have been working for American Airlines now for 16 years. Just want to consolidate to get a better intrest rate. Very stable job and I have never missed any payments.  Just would rather make one payment instead of a number of them.  Pay off credit cards to increase credit score!<br/>,debt_consolidation,Consolidation Loan,762xx,TX,16.49,0,1972-02,690,694,2,,,19,0,5576,0.303,42,false,0.00,0.00,12177.625440001302,12177.63,10000.00,2177.63,0.0,0.0,0.0,2014-04,1699.54,,2016-08,769,765,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
839583,1049746,15000,15000,15000, 36 months,0.1479,518.44,C,C4,Bates White LLC,9 years,MORTGAGE,116500,Verified,2011-08,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=839583,  Borrower added on 08/03/11 > After complications from major back surgery I was out of work for 5 months instead of the original 6 weeks.  Needless to say I became somewhat reliant on my credit cards and would like to consolidate them into one payment with a lower average rate.<br/>null,credit_card,consolidate and reduce credit card rates,208xx,MD,13.92,0,1994-07,680,684,1,,,14,0,14338,0.519,25,false,0.00,0.00,16205.9977929399,16206.00,15000.00,1206.00,0.0,0.0,0.0,2012-03,13107.33,,2016-08,719,715,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
839576,1049739,30000,30000,30000, 36 months,0.1929,1104.09,E,E4,Femwell Group Health,10+ years,MORTGAGE,126500,Verified,2011-08,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=839576,"  Borrower added on 08/03/11 > I just bought my new home and I need to renovate part of it.  It needs a new roof/hurricane shutters.  It's a nice home in a nice area, but the sellers were too greedy to allow me the time to process a 203k loan...  Any assistance would be greatly appreciated!  I am a full time IT professional with a steady progression in career and salary (even in these times).  I specialize in health care information technology.  Had a few bumps in the road of life, but doing great now!  Again, thank you for considering me and my loan.<br/>null Borrower added on 08/10/11 > Update:  Not to make this sound like a ploy, but it was so funny I had to post this:  One more compelling reason to do the renovation is that there are NO OUTLETS in my kitchen!  Surprise to me when I went to make coffee.  Had to make it in the living room. LOL.  Thank you again!<br/>",home_improvement,Home improvement Palmetto Bay,331xx,FL,18.24,0,1991-07,665,669,2,71,,12,0,10421,0.208,22,false,0.00,0.00,38995.9788114636,38995.98,30000.00,8995.98,0.0,0.0,0.0,2013-11,10290.92,,2015-06,669,665,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
836737,1046808,28000,28000,28000, 60 months,0.1399,651.37,C,C3,"Media Collections Inc, Joseph, Mann & Cr",8 years,MORTGAGE,200000,Verified,2011-08,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=836737,"  Borrower added on 08/03/11 > This loan is going to be used to update my kitchen and two bathrooms in my home.  I am a very responsible borrower and have never missed a payment in my life.<br/> Borrower added on 08/03/11 > Hello, my I just bought a gorgeous new home. It's our first house and we are so excited. We need to replace the roof, and redo the kitchen. <br/>I am a responsible borrower for many reasons.<br/>1. I have NEVER paid any bill in my life late. I always pay on time and in most cases early. <br/>2. I have had past loans with Lending Club and have always paid on time. <br/><br/>Some of the cards I have availible credit on have too high of an APR and Lending Club makes the most sense. <br/>Invest in me and you are guaranteed to make money! <br/>I've worked at the same job for over 8 years.<br/> Borrower added on 08/03/11 > For a new Roof and upgrading bathrooms.  Great credit, never been late!<br/> Borrower added on 08/14/11 > I know I only have a few more days so please invest in me.  This is a win-win for us both!!<br/>null",home_improvement,Home Improvement for my new Home,441xx,OH,9.7,0,2001-03,750,754,1,,,6,0,0,0.00,23,false,0.00,0.00,32007.4760548386,32007.48,28000.00,4007.48,0.0,0.0,0.0,2012-10,21956.17,,2016-09,744,740,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
839543,1049698,5000,5000,5000, 36 months,0.1099,163.67,B,B3,UPS,10+ years,RENT,52100,Verified,2011-08,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=839543,"  Borrower added on 08/05/11 > I've been working at UPS now for 11 years. I<br/> recently finished paying off my car loan ($30,000, Chase), but I still have a few high interest rate credit cards and a student loan lingering. I've never missed a payment, never been late, and I always pay more than the minimum amount due. This &quot;Road to Recovery&quot; loan will help me get my finance back on track. This is an awesome rate compare to the high 20s i'm paying on my credit cards. I wish I had known about Lending Club sooner.<br/>",other,ROAD TO RECOVERY,071xx,NJ,19.28,0,2001-03,690,694,0,,,9,0,17509,0.716,16,false,0.00,0.00,5892.1161158,5892.12,5000.00,892.12,0.0,0.0,0.0,2014-08,188.4,,2016-07,709,705,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
1057776,1289141,16000,16000,16000, 36 months,0.1269,536.72,B,B5,Michael C Fina,2 years,OWN,67000,Verified,2011-12,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=1057776,"  Borrower added on 12/08/11 > I have been paying my credit cards regularly but making little headway.  With this loan, I will be debt free by 2014.  Please help me by funding my loan.  Your investment will be returned in full.<br>",credit_card,CC Debt,100xx,NY,12.48,0,1992-03,690,694,0,,,16,0,24214,0.815,22,false,0.00,0.00,19321.8100000025,19321.81,16000.00,3321.81,0.0,0.0,0.0,2014-12,563.5,,2016-09,689,685,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
839453,1049637,5000,5000,5000, 36 months,0.0599,152.09,A,A2,Catholic Church of St. Monica,4 years,MORTGAGE,48000,Source Verified,2011-08,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=839453,"  Borrower added on 08/03/11 > I'm moving to another state in 2 weeks to start a new job and need help with moving and startup costs.<br/> Borrower added on 08/07/11 > Please see my answer to the first question for breakdown of what I need the loan for. When I called this &quot;Moving back home&quot; I meant that this is a 500-mile move to my hometown, not to my Mom &amp; Dad's house!<br/> Borrower added on 08/08/11 > Moving next Monday... I need your help!<br/> Borrower added on 08/08/11 > The purpose of this loan is to cover unexpected 500-mile moving costs that are not covered by my new employer. I don't need help with ongoing bills; I've broken down the amounts in the answers to the first couple of questions but will not be online much in the next few days since I'm moving on 8/15. Thank you!<br/>null",moving,Moving Back Home,300xx,GA,9.8,0,1989-11,765,769,0,,,10,0,5299,0.115,22,false,0.00,0.00,5472.861988464,5472.86,5000.00,472.86,0.0,0.0,0.0,2014-06,456.32,,2014-06,734,730,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
839440,1049624,12000,12000,11975, 60 months,0.1099,260.85,B,B3,"Intuit, Inc.",< 1 year,MORTGAGE,155000,Verified,2011-08,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=839440,  Borrower added on 08/10/11 > I would be using this loan for some home improvement work for my primary residence. I have an excellent credit score (760+) and a great track record of making all my payments in time all the time. I have a very stable job at Intuit. It is better known as the makers of Turbo Tax and is a fantastic company with a great balance sheet.<br/>Thank you.<br/>,home_improvement,Home Improvement,945xx,CA,14.68,0,2000-09,770,774,0,,,24,0,5852,0.097,50,false,0.00,0.00,13834.0851291948,13805.26,12000.00,1834.09,0.0,0.0,0.0,2013-09,4599.75,,2015-10,809,805,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
838997,1049129,3600,3600,3600, 60 months,0.1749,90.43,D,D5,Mattel/PrO Unlimited,< 1 year,RENT,69996,Source Verified,2011-08,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=838997,"  Borrower added on 08/04/11 > These funds will help me pay off a tax debt that has been holding me hostage and allow me to keep my home. My job would allow me to pay these off eventually, but unfortunately, my financial burdens need reparation immediately.<br/>",debt_consolidation,Debt Consolidation Loan,902xx,CA,3.34,0,1994-04,670,674,1,,59,6,1,3709,0.882,9,false,0.00,0.00,5424.8988003747,5424.90,3600.00,1824.90,0.0,0.0,0.0,2016-08,89.52,,2016-08,614,610,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
838191,1048253,4900,4900,4900, 36 months,0.0999,158.09,B,B1,US Army,10+ years,RENT,69600,Not Verified,2011-08,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=838191,"  Borrower added on 08/02/11 > I am requesting this loan to pay off credit card balances, a bank credit card with $2400 balance and a Chase credit card with $1800 balance. I will have no problem paying this off in 36 month. I will soon have over 20yrs of employment with the US Army and have just been promoted. This interest rate is much better for me and I will make all my payments, as I hope to be close to debt free when I am done with this loan. I thank all those who chose to invest in my loan.<br/>null",debt_consolidation,Consolidate Debt,706xx,LA,20.83,0,1993-02,700,704,0,59,,9,0,4391,0.299,44,false,0.00,0.00,5198.6230095724,5198.62,4900.00,298.62,0.0,0.0,0.0,2012-04,4098.36,,2016-09,729,725,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
838725,1048838,20000,20000,19750, 60 months,0.1969,526.44,E,E5,starwood hotels & resorts,6 years,RENT,120000,Source Verified,2011-08,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=838725,  Borrower added on 08/03/11 > thanks<br/> Borrower added on 08/03/11 > paying off my credit card high interest debt.<br/>,credit_card,card refinance,922xx,CA,8.81,0,1998-08,685,689,0,32,115,4,1,12491,0.939,15,false,0.00,0.00,31600.83,31205.82,20000.00,11600.83,0.0,0.0,0.0,2016-06,2646.63,,2016-06,709,705,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,false,,,,
839315,1049479,18000,18000,17975, 36 months,0.0999,580.73,B,B1,BNSF Railway Co,5 years,OWN,86000,Verified,2011-08,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=839315,"  Borrower added on 08/03/11 > This loan will be used to consolidate household credit card debt and an existing installment loan into a lower-rate, single payment.<br/>",debt_consolidation,Debt Consolidation,761xx,TX,11.56,0,2001-09,745,749,2,,,9,0,1976,0.046,20,false,0.00,0.00,19554.8080463345,19527.65,18000.00,1554.81,0.0,0.0,0.0,2012-08,13176.98,,2012-08,794,790,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
